recon_loss,KL,disnt_basal,disnt_after,r2_mean,r2_var,adv_loss,penalty_adv,adv_perts,acc_perts,penalty_perts,adv_covariate_patient,penalty_covariate_patient,acc_covariate_patient,epoch,mode
-10874.821057500067,,0.0,0.0,0.8340096378489456,-6.8134672208233455,3.104020888740952,0.00014307085350120192,1.8138157121233038,0.24501246636783755,0.00013865334619126492,1.290205185477798,4.417507364460293e-06,0.589153117827467,17,train
-10637.484719669117,,0.37976731903230065,1.1742211441917014,0.8475456091999108,-6.3439066137805655,,,,,,,,,18,valid
-11026.647566511825,,0.0,0.0,0.8389670500507775,-7.595657911399653,3.101535756845732,0.00012645901815445465,1.8126436826345083,0.2510566651015668,0.00012168820459771027,1.2888920693784147,4.770813980169861e-06,0.5888107346521841,18,train
-10662.151826746323,,0.3778381335331992,1.1780091816067504,0.848680928087406,-5.827978283447855,,,,,,,,,19,valid
-11126.347765123523,,0.0,0.0,0.8415578270667177,-8.032163324692448,3.0744177393011145,0.00011824496508853947,1.8116103040205467,0.2531758889153197,0.00011398427641881649,1.2628074344750997,4.260688977141473e-06,0.6004752311352137,19,train
-10497.22110523897,,0.3796381886810082,1.1709453437817228,0.8496008298348442,-12.72279941504044,,,,,,,,,20,valid
-11224.318306587838,,0.0,0.0,0.8462156189858255,-11.635768099588676,3.082532753815522,0.00011195847690366779,1.8123510761840924,0.24560617866951065,0.00010825039216611839,1.2701816792423661,3.7080844718934247e-06,0.598695130767049,20,train
-10719.401654411764,,0.37580414028165865,1.1754163549379995,0.8496813842452043,-7.512959756787577,,,,,,,,,21,valid
-11299.558185474292,,0.0,0.0,0.8456211626467233,-13.000718521569352,3.0675225950576164,0.0001131063662778244,1.8117345160729177,0.25065308054153984,0.00010945072382146834,1.2557880805956352,3.6556426222460334e-06,0.6016284839527027,21,train
-10939.644818474264,,0.3751383080983573,1.1753409869362286,0.8522269040787256,-10.594080058640275,,,,,,,,,22,valid
-11285.53973223712,,0.0,0.0,0.8475165668370026,-13.649238164686427,3.0720318056441642,0.00010490327429356605,1.812706919135274,0.250844008616499,0.0001016163172310798,1.2593248897307627,3.286956970840743e-06,0.5994642103040541,22,train
-11358.103573069853,,0.3754475520782443,1.1751936304367299,0.857488609527793,-3.0333604478060785,,,,,,,,,23,valid
-11467.97396603146,,0.0,0.0,0.8510950438392353,-9.902021520161247,3.0771999681318127,0.00010055480936211914,1.8113027295550785,0.250087997397861,9.741745170500434e-05,1.265897250658757,3.137358077060062e-06,0.5965044635373193,23,train
-10824.554055606617,,0.37427960444735897,1.1748868403173414,0.8489952388299202,-19.814920658004354,,,,,,,,,24,valid
-11632.90170040646,,0.0,0.0,0.8523646348354321,-9.064763195310963,3.066816471718453,9.731637722009564e-05,1.8107117406419806,0.2491453571899517,9.428996173130368e-05,1.2561047133561727,3.0264154702308588e-06,0.6002347561958674,24,train
-11070.691521139706,,0.3749942308233927,1.1767743952259664,0.8581089186773813,-10.721340127578959,,,,,,,,,25,valid
-11667.247829127957,,0.0,0.0,0.8564681712894114,-14.970841797280446,3.081913466389115,9.758087691473204e-05,1.8121563655299109,0.24861060213801023,9.338691471588836e-05,1.269757100859204,4.193962513222593e-06,0.595635674692489,25,train
-11337.842715992647,,0.3737291021265702,1.1690774844447664,0.8595923834860091,-12.93508451452625,,,,,,,,,26,valid
-11704.680624472128,,0.0,0.0,0.8561356788183783,-11.99922516526829,3.0600121552879744,9.447518118113109e-05,1.8113876710066925,0.24606711346958135,9.175399768258901e-05,1.2486244818648777,2.7211834231375365e-06,0.6023037196011156,26,train
-11349.629136029413,,0.3753803911418771,1.1772012477010465,0.8606905187566853,-8.448750210100023,,,,,,,,,27,valid
-11862.490504909207,,0.0,0.0,0.8551595548396471,-9.490350494905135,3.0562481058610453,9.637966182448768e-05,1.8117028233167287,0.25145147106534727,9.220223319989971e-05,1.2445452905989982,4.177428321809759e-06,0.603069133452467,27,train
-11402.797334558823,,0.3733943678861068,1.173626225104572,0.8581993051290906,-5.034059781090214,,,,,,,,,28,valid
-11875.753282701648,,0.0,0.0,0.8568541300387299,-9.925733419667653,3.058626078270577,9.125851796184457e-05,1.8124386813189532,0.24878766407837738,8.8235880551166e-05,1.2461874009789646,3.022637597449811e-06,0.6034386437889692,28,train
-11843.800264246323,,0.3748813998686669,1.1795556032423677,0.8609959365655417,-19.135106878252934,,,,,,,,,29,valid
-11920.143195074957,,0.0,0.0,0.8565993242663661,-14.337286435492597,3.0542659260131217,8.92214522945305e-05,1.8107957235864691,0.24875113951998787,8.577300683768676e-05,1.2434702016211845,3.4484449754147917e-06,0.6031644436958674,29,train
-11546.07950367647,,0.3724524753753159,1.1743495124354542,0.8591571932170768,-8.689102113682415,,,,,,,,,30,valid
-12029.10541266364,,0.0,0.0,0.8582957607238749,-8.732195865211612,3.068899984295304,8.67766655722576e-05,1.8113378205814876,0.24652116050994075,8.389654070998979e-05,1.2575621782122433,2.8801247160990157e-06,0.5987435188647863,30,train
-12039.123506433823,,0.37211243965447227,1.1765248398782688,0.8647136686044314,-4.196238303307998,,,,,,,,,31,valid
-12121.880935256546,,0.0,0.0,0.8584864957792903,-8.162422795029514,3.0677849650382996,8.070593722383207e-05,1.8111971946986947,0.2524022103564159,7.851682356867598e-05,1.2565877638958596,2.1891135693109317e-06,0.598731055453017,31,train
-12011.234030330883,,0.371998503490783,1.1731935689604693,0.8622717670273331,-6.380456022881652,,,,,,,,,32,valid
-12152.16530299831,,0.0,0.0,0.8592703840428105,-10.661806691087776,3.0519559625032784,8.457037464333033e-05,1.8109534866101034,0.2490691458051269,8.171188098031609e-05,1.241002474282239,2.858493703036643e-06,0.6047553903347737,32,train
-12116.071403952206,,0.37199361680135834,1.1757202095363568,0.8643890259283027,-6.69268742232307,,,,,,,,,33,valid
-12273.987911739865,,0.0,0.0,0.8608765422499542,-8.329999474114006,3.0514724947310783,7.98782708369224e-05,1.811947473803082,0.24815754229957993,7.667429213606923e-05,1.23952501931706,3.2039785860062547e-06,0.6050618488240886,33,train
-11746.071346507353,,0.37323431963293574,1.1706251177463163,0.8602613575053709,-10.072500774547507,,,,,,,,,34,valid
-12294.46530233847,,0.0,0.0,0.861740335199195,-7.535977373553016,3.057307725017135,7.969552966735174e-05,1.811316701206001,0.2480316875955543,7.700815932570995e-05,1.2459910149509843,2.687370670521571e-06,0.6038184182063954,34,train
-12231.0732421875,,0.37115435037909594,1.1727710631762398,0.8674677431326991,-17.154207902000877,,,,,,,,,35,valid
-12339.490531302787,,0.0,0.0,0.862947681903601,-8.630027581822617,3.047374478868536,7.123509493219305e-05,1.8105379987407375,0.25008512519904086,6.929495110834607e-05,1.236836476905926,1.9401439560949385e-06,0.6067803643039755,35,train
-12027.126493566177,,0.3705865356934669,1.1727677258526237,0.8674487105052944,-6.949775932619609,,,,,,,,,36,valid
-12395.136735245987,,0.0,0.0,0.8624785849672902,-8.56912958026059,3.052902145965679,6.773097121200705e-05,1.8110770414004456,0.24927652053333618,6.551289802051283e-05,1.2418250876504022,2.2180732970605743e-06,0.605078711703017,36,train
-12133.942612591913,,0.3700296963697212,1.1708429606458248,0.8673062226805147,-6.523315579503888,,,,,,,,,37,valid
-12457.840939083615,,0.0,0.0,0.8645024141833113,-8.927229466433147,3.0423968547099345,6.96430025175e-05,1.8103375048250765,0.2506323540331544,6.688720469003097e-05,1.232059345052049,2.755797611696055e-06,0.6081051753984915,37,train
-12125.52424172794,,0.37081761062597784,1.1729151164839948,0.8679468512345454,-5.4713129732585415,,,,,,,,,38,valid
-12465.59715477196,,0.0,0.0,0.864126090834738,-8.537470140748805,3.0438586457355603,6.780104688784507e-05,1.8106598910447713,0.2491401530600883,6.485611406880745e-05,1.2331987538853206,2.9449328677605524e-06,0.6075523765505971,38,train
-12329.445772058823,,0.3715941377978781,1.178748944600132,0.869861555467022,-6.3003610748430035,,,,,,,,,39,valid
-12515.161812447213,,0.0,0.0,0.8644874353285203,-6.02076068142613,3.0446031029159957,7.09780629686251e-05,1.8116690395651638,0.24958476041619843,6.786178079093997e-05,1.2329340649617684,3.116281891147899e-06,0.6084680871383564,39,train
-12232.384765625,,0.3701178012936026,1.1723559453934624,0.8674418899608212,-6.429607225340663,,,,,,,,,40,valid
-12567.934504328547,,0.0,0.0,0.8652446796427085,-5.8093998462447844,3.035464346408844,6.29560449944657e-05,1.8107152516777452,0.24517177317190814,6.0555906332280885e-05,1.2247491116459306,2.4001385519781883e-06,0.6116668424896292,40,train
-11263.750919117647,,0.369978064603897,1.1752662737454183,0.8648247543957792,-7.305265529812319,,,,,,,,,41,valid
-12513.252029006546,,0.0,0.0,0.864182818034722,-8.874301484612921,3.0418145527710787,6.941710088707326e-05,1.8111056403533832,0.24528255978146116,6.681711836011215e-05,1.2307089148341,2.599982745054223e-06,0.6087488856267285,41,train
-12070.978285845587,,0.36965170155798227,1.1773628859608702,0.8675718835820726,-10.723181625158661,,,,,,,,,42,valid
-12456.972910288217,,0.0,0.0,0.8652992588824857,-7.456500696028757,3.038208431488759,7.033288045709107e-05,1.8107622443018734,0.24808401433197227,6.71327508491825e-05,1.2274461904087581,3.200129962889911e-06,0.6095971461083438,42,train
-12203.908145680147,,0.3680009798110037,1.176846540591216,0.86836627956764,-2.9524785928973114,,,,,,,,,43,valid
-12662.418259079392,,0.0,0.0,0.8678395810099784,-6.689870139440408,3.040157851335165,6.626787514078943e-05,1.8108164313677195,0.24823594053049344,6.364015313679096e-05,1.229341424800254,2.627721733702225e-06,0.6094307198717788,43,train
-12453.56037454044,,0.3678976318540932,1.174162973917225,0.8690075411981667,-3.2452073557135046,,,,,,,,,44,valid
-12716.680429819467,,0.0,0.0,0.8665350024916703,-5.426362621307683,3.044578801941227,7.442812669496005e-05,1.810303974795986,0.251130410142847,6.132581312362609e-05,1.2342748198960278,1.3102313668779823e-05,0.6081968199562382,44,train
-12619.39688648897,,0.37018494486499115,1.1763621701577467,0.8700218030840157,-4.152865970833629,,,,,,,,,45,valid
-12726.660915065457,,0.0,0.0,0.867848976037502,-4.895597615172746,3.0389743092897774,6.162000221481822e-05,1.810835926113902,0.24983124092623993,5.927558294740952e-05,1.2281383872032166,2.3444194031368654e-06,0.6088309988782212,45,train
-12328.85075827206,,0.3694417029382589,1.175709252774851,0.870265616884162,-3.658335341114728,,,,,,,,,46,valid
-12810.92889239337,,0.0,0.0,0.868697437524949,-4.483567371597766,3.0327425083598576,6.414108700445634e-05,1.8102823479755505,0.24884214624762535,6.186830785513941e-05,1.2224601563569661,2.2727788534991433e-06,0.611432232969516,46,train
-12657.942842371323,,0.36778914916707495,1.1752433646882456,0.8701322411617824,-5.276309660731056,,,,,,,,,47,valid
-12835.69819929793,,0.0,0.0,0.869164482968384,-4.676006558915635,3.0286930799484253,6.121374076892793e-05,1.8100377683703963,0.2503523336270371,5.869577131418236e-05,1.2186553099670925,2.5179693973221183e-06,0.6125862191657763,47,train
-11984.207261029413,,0.3677271534693682,1.1748605998330917,0.8722275761635767,-2.2698570234481257,,,,,,,,,48,valid
-12811.853763064822,,0.0,0.0,0.8720827886123667,-4.391732973503656,3.0329933633675448,5.802619496683533e-05,1.8093622165757257,0.2513117982527694,5.567935094942947e-05,1.2236311548465006,2.346844094550501e-06,0.6107137412638277,48,train
-12482.637350643383,,0.3690838114220424,1.1753860000332945,0.8748346677540182,-2.599134209709734,,,,,,,,,49,valid
-12819.22742688978,,0.0,0.0,0.8695844482977411,-4.897711533111725,3.0392002817746757,6.301858144181505e-05,1.8094865341444273,0.2516934138697547,6.027263889893443e-05,1.2297137476302482,2.745941985467096e-06,0.6085040118243243,49,train
